media0,media1,media2,media3,media4,media5,media6,media7,media8,media9,media10,media11,media12,desvio0,desvio1,desvio2,desvio3,desvio4,desvio5,desvio6,desvio7,desvio8,desvio9,desvio10,desvio11,desvio12,classe
2.427453,-0.421641,2.614379,0.481296,2.200810,0.907272,1.322555,1.022682,0.645689,0.597156,0.721834,0.076925,0.891445,1.639188,1.362296,1.776466,0.514226,1.366154,0.345283,0.542446,0.373381,0.410614,0.416731,0.348066,0.865936,0.290615,engine_idling
2.515521,-0.339141,2.648213,0.532960,2.318129,1.046015,1.363089,1.006403,0.562670,0.587746,0.834076,0.143885,0.869832,1.733349,1.272948,1.831194,0.463540,1.507889,0.413015,0.605574,0.360946,0.458766,0.417858,0.320010,0.792609,0.279174,engine_idling
2.476765,-0.189634,2.668290,0.553788,2.358324,1.079387,1.290036,0.975212,0.530763,0.568430,0.862271,0.182964,0.854585,1.714373,1.122445,1.861568,0.441329,1.553068,0.401800,0.552769,0.353042,0.471531,0.415049,0.320191,0.745072,0.311113,engine_idling
2.437790,-0.108484,2.725996,0.540658,2.373595,1.031029,1.186480,0.949044,0.542586,0.538897,0.888313,0.189040,0.910356,1.613579,1.086580,1.864971,0.489485,1.516922,0.343299,0.447853,0.365385,0.501032,0.466158,0.308887,0.781791,0.329479,engine_idling
2.467979,-0.032760,2.725525,0.584954,2.366791,1.025951,1.103148,0.909535,0.483240,0.501711,0.888245,0.231775,0.956218,1.607922,1.056610,1.823952,0.484907,1.476048,0.342410,0.395162,0.351084,0.577849,0.535232,0.307624,0.783375,0.340900,engine_idling
4.276775,-1.866880,1.914163,-0.160587,2.364751,-0.544442,0.864777,-0.296569,0.309280,0.031062,0.548655,-0.051057,0.241411,4.124372,2.201723,1.801758,0.657099,2.179850,0.929188,0.753498,0.683465,0.411037,0.432356,0.491256,0.462289,0.354103,engine_idling
4.717238,-2.124351,1.535754,-0.038907,2.292877,-0.411752,0.833817,-0.312124,0.274069,0.025384,0.448158,-0.142797,0.229424,4.551409,2.432666,1.433074,0.589002,2.119825,0.794879,0.735558,0.671787,0.408948,0.445001,0.437056,0.511714,0.351384,engine_idling
5.159857,-2.368875,1.535831,-0.310054,2.157168,-0.273583,0.952809,-0.208448,0.417279,0.010315,0.295865,-0.191247,0.191687,5.044766,2.642146,1.455029,0.796074,2.029542,0.690403,0.885689,0.565646,0.471734,0.412274,0.389946,0.520433,0.372937,engine_idling
4.995230,-1.899338,1.838783,-0.163416,2.160198,-0.080584,1.122508,0.186786,0.493978,0.176588,0.367347,-0.100959,0.214369,4.876079,2.198268,1.739669,0.702131,2.030190,0.586413,1.028329,0.446450,0.499710,0.437583,0.360594,0.465434,0.355149,engine_idling
4.601851,-1.886473,2.149292,-0.067946,2.221095,0.051920,1.117073,0.221847,0.520429,0.216392,0.351606,-0.047960,0.238631,4.459501,2.199615,2.033672,0.562412,2.072258,0.479551,1.002592,0.418488,0.496594,0.391338,0.361172,0.434615,0.347275,engine_idling
4.435028,-1.939360,2.389796,-0.050496,2.316745,0.033224,1.055493,0.177865,0.554095,0.142107,0.404527,-0.040467,0.241382,4.275125,2.259444,2.240093,0.592947,2.164341,0.514750,0.944357,0.380560,0.530994,0.412341,0.388123,0.461909,0.315921,engine_idling
4.689279,-1.446272,1.986669,-0.042302,2.116846,0.440253,1.510635,0.482157,0.375641,0.257294,0.403244,0.023450,0.264746,4.509003,1.840824,1.872803,0.708994,1.922023,0.523785,1.328771,0.464164,0.408642,0.382376,0.374584,0.414372,0.346786,engine_idling
4.337759,-1.276767,1.901409,-0.216640,2.202435,0.188023,1.420539,0.344447,0.327044,0.191181,0.413324,-0.093846,0.267204,4.169562,1.677619,1.776351,0.747706,2.009229,0.544888,1.246120,0.425263,0.419344,0.371029,0.391200,0.494593,0.366391,engine_idling
3.770622,-0.972268,1.685257,-0.018807,2.382021,-0.075725,1.210741,0.157367,0.339844,0.096174,0.494003,-0.182084,0.368926,3.512828,1.487609,1.409656,0.603541,2.077395,0.633328,0.955320,0.442554,0.399163,0.455925,0.356986,0.652155,0.336804,engine_idling
3.382400,-0.643545,1.656833,0.158511,2.330376,-0.097448,1.134926,0.244495,0.451405,0.058684,0.456110,-0.195206,0.397874,3.092042,1.237748,1.367116,0.529652,2.000143,0.665244,0.844060,0.453037,0.377234,0.492639,0.330149,0.679716,0.321296,engine_idling
4.223107,2.779339,2.148668,0.199739,1.353806,1.530582,1.922930,1.765115,1.387580,1.251252,0.892079,0.566472,0.477797,3.849886,2.358183,1.716399,0.494906,0.941674,1.109397,1.497634,1.323516,0.969404,0.827481,0.498099,0.283097,0.260718,engine_idling
4.207301,2.833752,2.146242,0.178034,1.346413,1.541102,1.910482,1.811075,1.396143,1.266333,0.866207,0.581244,0.438747,3.864699,2.439975,1.753433,0.490663,0.966756,1.164865,1.528321,1.403951,1.006524,0.871771,0.505737,0.303537,0.263295,engine_idling
4.250635,2.832320,2.124726,0.184606,1.345608,1.551152,1.908901,1.833388,1.406414,1.266399,0.866630,0.577015,0.441982,3.905943,2.434827,1.727182,0.497235,0.955853,1.161632,1.522600,1.421121,1.010841,0.868151,0.501395,0.302420,0.261453,engine_idling
4.239175,2.823759,2.106979,0.214915,1.343078,1.560874,1.883053,1.857774,1.410181,1.226451,0.895833,0.581008,0.431508,3.899513,2.439631,1.723968,0.461716,0.962288,1.177269,1.499781,1.458607,1.026785,0.841407,0.532995,0.300280,0.266288,engine_idling
4.208659,2.832726,2.117172,0.271913,1.366468,1.561295,1.849803,1.809033,1.425035,1.187243,0.889859,0.556791,0.420130,3.878726,2.455894,1.741544,0.422727,1.003125,1.187441,1.478035,1.420238,1.053761,0.813637,0.546053,0.297600,0.259348,engine_idling
4.159835,2.820451,2.114337,0.270925,1.385444,1.553311,1.843933,1.766109,1.442295,1.221069,0.903958,0.559747,0.450989,3.804180,2.420127,1.710706,0.430526,0.994458,1.153647,1.448702,1.344545,1.040383,0.812990,0.532100,0.302750,0.271769,engine_idling
4.193490,2.807748,2.157328,0.317805,1.353199,1.546832,1.837062,1.771908,1.396145,1.214807,0.903570,0.550548,0.435988,3.854977,2.426393,1.767855,0.418150,0.971006,1.164522,1.454577,1.368533,1.007335,0.823617,0.540374,0.288473,0.265512,engine_idling
0.978566,0.044986,1.998935,-0.794050,-0.052604,-0.184023,0.660559,0.381731,1.010396,0.404741,0.393795,0.267344,0.370088,1.235694,1.035280,1.757942,1.277476,0.600120,0.719813,0.530767,0.454535,0.808388,0.513048,0.366198,0.430632,0.414951,engine_idling
0.876775,0.020743,2.084742,-0.885108,0.007152,-0.133949,0.692976,0.318990,0.986177,0.327844,0.306747,0.334475,0.402530,1.058744,1.054716,1.793539,1.365616,0.571098,0.695813,0.534995,0.505187,0.766153,0.500325,0.356171,0.419244,0.409272,engine_idling
0.853025,-0.101579,2.121933,-0.859538,-0.004662,-0.152678,0.739205,0.310534,1.025461,0.300606,0.312270,0.339636,0.412932,1.051803,1.131883,1.822633,1.361655,0.573171,0.710813,0.550081,0.459580,0.770743,0.490429,0.348595,0.429747,0.415524,engine_idling
0.919116,-0.210252,2.108649,-0.800320,-0.021489,-0.217111,0.780409,0.297760,1.021833,0.302236,0.321614,0.348575,0.462164,1.004391,1.208105,1.760073,1.341273,0.614351,0.812383,0.542382,0.485177,0.724763,0.490776,0.367584,0.427888,0.389825,engine_idling
0.944634,-0.209720,2.111995,-0.762484,-0.000281,-0.227866,0.776205,0.294169,0.981521,0.293513,0.305624,0.389465,0.486744,1.024912,1.210726,1.751484,1.337680,0.627863,0.838346,0.532642,0.527949,0.695505,0.507584,0.395429,0.441625,0.386396,engine_idling
0.914303,-0.244381,1.987250,-0.709469,-0.038551,-0.263798,0.801678,0.375484,1.038889,0.236730,0.368509,0.374990,0.493104,1.059627,1.226725,1.627622,1.287487,0.658220,0.869443,0.539137,0.501708,0.735711,0.534081,0.363150,0.468835,0.409491,engine_idling
0.626484,-0.198474,1.850947,-0.716165,-0.147033,-0.208924,0.718301,0.445551,1.080816,0.259082,0.310524,0.387305,0.536541,0.979827,1.237379,1.435097,1.332895,0.787105,0.863590,0.463481,0.461274,0.726716,0.533703,0.417727,0.479029,0.418458,engine_idling
0.466978,-0.252095,1.921181,-0.757710,-0.192619,-0.101407,0.700602,0.422147,1.119064,0.389723,0.254009,0.423297,0.498270,0.881799,1.262540,1.548497,1.346795,0.804995,0.723641,0.443023,0.402025,0.782592,0.450115,0.395159,0.485597,0.439992,engine_idling
1.347488,2.215583,3.375923,-0.432193,1.683799,-0.304638,0.336834,0.817710,1.382036,0.556264,-0.084250,0.315729,-0.212448,1.713812,2.481404,3.643495,0.661531,1.975476,0.440019,0.686100,1.100462,1.654442,0.846328,0.377342,0.648303,0.365077,engine_idling
1.469200,2.257370,3.490104,-0.441920,1.690058,-0.338188,0.355186,0.753284,1.421961,0.491739,-0.088246,0.289845,-0.312315,1.913661,2.618596,3.848791,0.597154,2.062039,0.412019,0.783090,1.132585,1.784002,0.877260,0.413999,0.694299,0.371323,engine_idling
1.421991,2.146067,3.484122,-0.524990,1.707401,-0.315841,0.345834,0.710186,1.358965,0.353991,-0.195441,0.260455,-0.272061,1.883420,2.476218,3.805500,0.673429,2.040066,0.427248,0.737507,1.048485,1.685459,0.738275,0.402137,0.653806,0.348792,engine_idling
1.114552,1.890897,3.288356,-0.673718,1.685954,-0.323155,0.403481,0.764667,1.350236,0.304255,-0.271334,0.249895,-0.114823,1.492683,2.071881,3.464741,0.899127,1.881452,0.466934,0.661284,0.960801,1.548799,0.598082,0.415400,0.535127,0.368717,engine_idling
0.956148,1.842743,3.262646,-0.716998,1.685542,-0.351536,0.387292,0.772042,1.369740,0.315138,-0.208889,0.248996,-0.043132,1.259057,1.946337,3.366784,0.989386,1.810300,0.491406,0.600738,0.890201,1.494723,0.553646,0.405209,0.497793,0.359636,engine_idling
0.783614,1.840938,3.300907,-0.680934,1.677219,-0.430812,0.303934,0.789077,1.421930,0.321260,-0.197165,0.282320,-0.039785,1.128497,1.946166,3.403460,0.973673,1.789920,0.571525,0.541796,0.906366,1.541269,0.540010,0.402594,0.521170,0.376282,engine_idling
0.762045,1.879415,3.298276,-0.674924,1.713033,-0.477411,0.311122,0.806854,1.448566,0.359516,-0.223328,0.220843,-0.086921,1.174115,2.029112,3.442421,0.946511,1.873537,0.577130,0.553748,0.977929,1.610967,0.589124,0.400184,0.500645,0.375011,engine_idling
0.837447,1.921933,3.279984,-0.715410,1.700563,-0.471402,0.325098,0.786819,1.464716,0.373937,-0.228163,0.197297,-0.095430,1.246658,2.073890,3.433273,0.995221,1.877483,0.566764,0.574969,0.964771,1.632380,0.597456,0.415395,0.495305,0.354868,engine_idling
0.942649,1.936045,3.209701,-0.669605,1.682127,-0.401854,0.353944,0.842047,1.472644,0.330850,-0.218434,0.266951,-0.072229,1.301645,2.069537,3.345872,0.978988,1.833713,0.545181,0.584387,0.999502,1.615583,0.539919,0.436326,0.547994,0.366486,engine_idling
1.443271,1.419080,0.588534,1.191612,0.472588,0.619396,0.410034,0.195157,-0.198609,0.245943,-0.062826,0.184635,-0.307596,1.811854,1.784200,0.966371,1.563374,0.850006,1.012977,0.808563,0.608894,0.340026,0.634129,0.447787,0.589381,0.344195,engine_idling
1.453557,1.433531,0.607216,1.181570,0.425408,0.574854,0.398298,0.199305,-0.193472,0.233876,-0.057317,0.180284,-0.314564,1.831231,1.807252,0.987627,1.562918,0.810853,0.976834,0.799505,0.618040,0.349004,0.628617,0.452108,0.586870,0.340204,engine_idling
1.456043,1.425960,0.590004,1.156448,0.413242,0.563587,0.394326,0.196391,-0.216773,0.227521,-0.048663,0.190378,-0.313169,1.826335,1.801294,0.968410,1.539200,0.793073,0.964379,0.790652,0.609547,0.346938,0.619980,0.445930,0.583955,0.337528,engine_idling
3.065089,-3.771948,0.952945,-1.306277,0.094987,0.961374,0.527909,0.101396,0.478982,-0.022570,-0.273299,-0.545293,0.158158,2.995438,3.998702,0.927254,1.529093,0.435204,0.886054,0.542526,0.329879,0.454066,0.381266,0.533704,0.814574,0.351282,engine_idling
3.034157,-3.807684,0.971192,-1.294042,0.057660,0.962481,0.519704,0.110787,0.487628,-0.006442,-0.271798,-0.544853,0.181377,2.931772,4.051885,0.942228,1.537838,0.421697,0.860477,0.522622,0.344709,0.441608,0.386775,0.555232,0.836745,0.364706,engine_idling
2.884613,-3.682564,0.968274,-1.323111,-0.005258,0.984282,0.549385,0.128208,0.478652,-0.018825,-0.310589,-0.536804,0.118836,2.853443,3.864684,0.989647,1.503513,0.416738,0.950108,0.604534,0.297770,0.494320,0.381770,0.529680,0.783958,0.374275,engine_idling
2.960462,-3.705742,0.909690,-1.329260,-0.032800,0.974691,0.567917,0.111348,0.462321,0.001895,-0.314560,-0.533472,0.135366,2.919733,3.900956,0.923870,1.531656,0.432193,0.930418,0.594712,0.319827,0.479334,0.380575,0.569310,0.792146,0.365664,engine_idling
2.926863,-3.746108,0.824028,-1.325121,-0.023721,0.970384,0.567895,0.099688,0.465996,0.003133,-0.331616,-0.528711,0.195479,2.820785,3.998831,0.829534,1.586263,0.469219,0.874878,0.558511,0.344535,0.433340,0.372742,0.632891,0.837056,0.342507,engine_idling
2.905529,-3.650552,0.701969,-1.431527,0.034029,0.905373,0.613686,0.233877,0.453715,-0.103263,-0.418141,-0.464384,0.280640,2.720978,3.988061,0.680241,1.770913,0.511574,0.760196,0.527996,0.355749,0.420088,0.515426,0.775558,0.842316,0.338224,engine_idling
2.890606,-3.578397,0.598796,-1.466943,0.052068,0.866882,0.657333,0.280302,0.430474,-0.134082,-0.497891,-0.429456,0.344083,2.642074,3.973139,0.585936,1.863207,0.522655,0.665866,0.501350,0.367914,0.394980,0.587950,0.907780,0.884871,0.354435,engine_idling
2.951581,-3.600552,0.624104,-1.374770,-0.019926,0.935236,0.686174,0.116963,0.374577,-0.033200,-0.476541,-0.461909,0.294065,2.759623,3.952521,0.591685,1.723275,0.552852,0.769552,0.565975,0.409517,0.365719,0.462530,0.844310,0.871497,0.353431,engine_idling
3.035709,-3.772625,1.015066,-1.296066,0.036997,0.984883,0.555157,0.142134,0.471651,0.019573,-0.244640,-0.518606,0.189182,2.936805,4.014746,0.962692,1.540481,0.430034,0.877040,0.562719,0.337771,0.460324,0.409293,0.553084,0.821006,0.391872,engine_idling
2.967588,-3.740486,1.025963,-1.296386,0.064158,0.979544,0.584373,0.116398,0.487583,-0.007724,-0.262626,-0.537828,0.154926,2.911574,3.957451,0.991545,1.518844,0.421974,0.899844,0.612968,0.338122,0.479410,0.393581,0.540523,0.813421,0.373838,engine_idling
2.947770,-3.738247,1.018358,-1.303151,0.060171,0.968747,0.554886,0.118703,0.498069,-0.008278,-0.253501,-0.528983,0.142202,2.893239,3.940331,1.010991,1.507802,0.430242,0.902956,0.592188,0.328464,0.479995,0.395150,0.509999,0.808510,0.370357,engine_idling
3.012421,-3.775082,0.965366,-1.281770,0.040020,0.951035,0.537112,0.112193,0.511114,0.005238,-0.262058,-0.534614,0.158629,2.943388,3.982716,0.971531,1.495244,0.403897,0.867504,0.568137,0.350558,0.506826,0.389225,0.534814,0.821531,0.376337,engine_idling
3.025842,-3.721292,0.940381,-1.305200,0.017937,0.947741,0.507625,0.094016,0.502157,-0.007876,-0.282156,-0.542607,0.166840,2.957306,3.949133,0.931279,1.531796,0.435037,0.866239,0.544867,0.345770,0.516966,0.392343,0.558999,0.828209,0.386556,engine_idling
2.974190,-3.714081,0.971753,-1.361510,0.015663,0.964089,0.500014,0.108196,0.493809,-0.007904,-0.247849,-0.528269,0.153348,2.918343,3.925371,0.975167,1.569316,0.429780,0.898921,0.541098,0.326791,0.489710,0.364116,0.511622,0.807408,0.413291,engine_idling
2.963468,-3.727994,0.937312,-1.367975,0.013419,0.956258,0.535320,0.092641,0.489295,-0.017749,-0.263505,-0.518532,0.129601,2.931172,3.912652,0.951113,1.556218,0.441166,0.913160,0.591339,0.316931,0.500913,0.384865,0.522185,0.776149,0.412355,engine_idling
2.928216,-3.673034,0.950013,-1.335383,0.001870,0.963669,0.538786,0.104880,0.489652,-0.033239,-0.310372,-0.526914,0.119521,2.908757,3.851850,0.958797,1.521160,0.432692,0.927774,0.603247,0.297582,0.503334,0.381232,0.545847,0.778706,0.388089,engine_idling
2.347679,0.657122,2.757916,-0.092518,1.412416,0.044491,0.372930,0.194997,0.755940,-0.139768,0.893966,-0.012072,0.320088,2.122597,0.584218,2.493231,0.594398,1.186261,0.432528,0.358750,0.401883,0.583394,0.601662,0.664433,0.459969,0.367302,engine_idling
2.317638,0.864010,2.571250,0.011965,1.586094,-0.127880,0.613424,0.209983,1.118034,0.086358,0.901760,0.238575,0.212345,2.186852,0.809657,2.400957,0.436816,1.431542,0.490578,0.517069,0.353853,0.979885,0.344232,0.804586,0.351064,0.354792,engine_idling
3.210939,-0.397940,3.762803,-0.578863,3.101368,-0.897384,1.240739,-0.010615,0.813359,0.004298,0.443098,-0.164503,-0.096450,3.434976,0.820889,3.928961,0.723923,3.275959,0.971644,1.435019,0.468517,1.005565,0.390179,0.647212,0.337982,0.316800,engine_idling
3.144897,-1.229805,1.182911,-0.317566,0.465263,-0.397335,0.730377,0.130640,0.525539,0.369808,0.605266,0.242582,0.422144,2.799373,1.853925,0.894075,0.852222,0.392099,0.914565,0.480250,0.464388,0.325456,0.344383,0.368770,0.368189,0.300589,engine_idling
3.232565,-1.606154,1.160370,-0.339648,0.403964,-0.406385,0.676329,0.181508,0.504324,0.303360,0.553299,0.219333,0.411208,2.899539,2.225003,0.891579,0.835688,0.313678,0.909043,0.443540,0.405369,0.287217,0.314794,0.352496,0.389015,0.292906,engine_idling
3.257486,-1.746465,1.175755,-0.307053,0.389160,-0.427255,0.669403,0.243714,0.516850,0.289639,0.522798,0.192479,0.428765,2.902245,2.363476,0.900280,0.810180,0.338883,0.939544,0.417720,0.360844,0.288989,0.332522,0.359312,0.407269,0.249440,engine_idling
3.327741,-1.633923,1.047638,-0.389652,0.459979,-0.444685,0.633790,0.276488,0.518250,0.296782,0.526773,0.183366,0.483495,2.904446,2.297503,0.819428,0.942925,0.378363,0.998006,0.359215,0.366310,0.286003,0.347763,0.321350,0.444675,0.253016,engine_idling
6.087546,-1.761332,1.757611,0.678586,0.638450,-0.905671,0.575003,0.736107,0.308998,0.262458,0.366247,-0.131989,-0.292905,6.440597,1.721341,2.138762,1.104775,1.013429,0.748337,0.953562,1.115575,0.709289,0.667874,0.758249,0.370472,0.333469,engine_idling
6.220635,-1.657349,1.674383,0.814129,0.626838,-0.920493,0.644887,0.694640,0.252967,0.286412,0.336038,-0.255255,-0.338682,6.617348,1.642345,2.103563,1.243831,1.045363,0.715648,1.076837,1.116845,0.707945,0.713948,0.772144,0.358019,0.317828,engine_idling
6.369825,-1.458495,1.499672,0.863146,0.702306,-1.013611,0.747644,0.788155,0.149406,0.338243,0.456772,-0.323962,-0.261052,6.697501,1.558409,1.852725,1.226988,1.050561,0.864717,1.097647,1.117999,0.561705,0.693196,0.790817,0.359213,0.307854,engine_idling
6.408359,-1.349313,1.517587,0.776424,0.615204,-0.922239,0.861010,0.768255,0.081207,0.297519,0.479152,-0.259001,-0.277976,6.748773,1.463819,1.897500,1.143019,0.989244,0.780870,1.210111,1.107514,0.520846,0.659575,0.827608,0.370405,0.317338,engine_idling
6.331200,-1.427567,1.646555,0.778508,0.562957,-0.976476,0.923246,0.793168,0.015869,0.273638,0.507814,-0.272655,-0.261380,6.659315,1.497066,2.010585,1.135601,0.920948,0.832883,1.249915,1.119375,0.471614,0.635550,0.849042,0.346083,0.335538,engine_idling
6.236222,-1.450049,1.692150,0.873053,0.537258,-0.965171,0.939525,0.818911,-0.010490,0.267957,0.473882,-0.282827,-0.241446,6.535038,1.504176,2.029548,1.212754,0.878760,0.852745,1.246063,1.127604,0.451004,0.611086,0.797818,0.344019,0.350079,engine_idling
6.285527,-1.368104,1.612390,0.832963,0.520233,-0.916139,0.942044,0.773115,0.019090,0.278596,0.470095,-0.235301,-0.247344,6.596400,1.446078,1.951634,1.179613,0.878254,0.804889,1.258081,1.080143,0.459640,0.636890,0.803986,0.336349,0.352383,engine_idling
6.267105,-1.357376,1.591716,0.795946,0.564521,-0.854495,0.926738,0.753045,0.034875,0.279515,0.473503,-0.218879,-0.276460,6.603743,1.413713,1.960714,1.172408,0.943398,0.729124,1.286043,1.089884,0.492770,0.655003,0.834781,0.353718,0.359902,engine_idling
6.245385,-1.369609,1.644033,0.770639,0.582825,-0.888559,0.928267,0.742508,0.038867,0.299078,0.470917,-0.265433,-0.294588,6.605800,1.403634,2.026782,1.165980,0.962653,0.737996,1.304493,1.108730,0.513853,0.676093,0.840292,0.331124,0.330269,engine_idling
6.217857,-1.415975,1.684608,0.784975,0.498284,-0.938498,0.911212,0.735414,0.073475,0.288781,0.459896,-0.306939,-0.312580,6.590107,1.441515,2.086105,1.199775,0.898606,0.770152,1.299766,1.109472,0.558084,0.689377,0.841060,0.341025,0.309660,engine_idling
6.224666,-1.488840,1.717707,0.785923,0.454034,-0.918989,0.884731,0.689541,0.058571,0.234578,0.425894,-0.324332,-0.292954,6.578129,1.531858,2.098521,1.178592,0.831893,0.751247,1.254195,1.047796,0.518390,0.624104,0.798622,0.350763,0.307280,engine_idling
6.203239,-1.379939,1.669781,0.746023,0.497686,-0.914128,0.888095,0.674358,0.011404,0.212336,0.388378,-0.295170,-0.284314,6.547316,1.472141,2.041072,1.119610,0.874686,0.766122,1.249958,1.022695,0.495115,0.595141,0.767736,0.335351,0.315075,engine_idling
6.269606,-1.703171,1.640216,0.811332,0.624079,-0.952414,0.681610,0.685551,0.210821,0.296044,0.323630,-0.349534,-0.317338,6.651606,1.718771,2.054899,1.215233,1.023261,0.755826,1.085716,1.075465,0.642700,0.693198,0.731158,0.336896,0.306159,engine_idling
6.202936,-1.344123,1.677699,0.728799,0.532183,-0.966373,0.888956,0.690932,-0.009019,0.226420,0.402352,-0.276003,-0.286160,6.543839,1.433010,2.048961,1.102743,0.911980,0.804244,1.244334,1.046525,0.479451,0.614000,0.787034,0.342812,0.308895,engine_idling
6.186303,-1.374193,1.740633,0.753109,0.483392,-0.965034,0.869214,0.710825,-0.009551,0.256145,0.447934,-0.277507,-0.261799,6.510226,1.487023,2.083084,1.108044,0.842677,0.811834,1.194339,1.046920,0.461989,0.619513,0.801887,0.355210,0.303823,engine_idling
6.244124,-1.689394,1.686368,0.778147,0.586096,-0.917467,0.712579,0.672269,0.151244,0.323940,0.364044,-0.351675,-0.324982,6.629316,1.692824,2.096917,1.186687,0.995847,0.730281,1.123703,1.076331,0.600251,0.729406,0.767969,0.348369,0.310260,engine_idling
6.263244,-1.667865,1.643865,0.763576,0.555942,-0.919824,0.741458,0.649684,0.123379,0.341087,0.395915,-0.363555,-0.335165,6.665420,1.658162,2.068641,1.188142,0.980393,0.716428,1.167897,1.055407,0.607917,0.762437,0.814486,0.345730,0.329567,engine_idling
6.285736,-1.648982,1.611634,0.768523,0.528147,-0.905645,0.771067,0.697679,0.102084,0.364555,0.429533,-0.411874,-0.339764,6.688870,1.659629,2.042082,1.200312,0.956263,0.715356,1.192287,1.104518,0.593825,0.774176,0.850230,0.358305,0.323536,engine_idling
6.293981,-1.588235,1.570279,0.762688,0.584593,-0.940783,0.765444,0.691548,0.155983,0.404820,0.407724,-0.434390,-0.351153,6.710549,1.593217,2.013296,1.217063,1.017812,0.715130,1.199677,1.107531,0.628474,0.823500,0.825715,0.342451,0.311369,engine_idling
6.268477,-1.568300,1.569214,0.811775,0.621135,-0.942673,0.705135,0.646966,0.165266,0.398523,0.397578,-0.401698,-0.347188,6.682225,1.609678,2.003901,1.262643,1.039053,0.720124,1.150073,1.063124,0.635793,0.817518,0.813993,0.333844,0.299258,engine_idling
6.329415,-1.574499,1.553625,0.791857,0.600213,-0.901728,0.737634,0.637538,0.103818,0.355787,0.428042,-0.378094,-0.355443,6.744096,1.586225,1.992359,1.241166,1.029185,0.683464,1.189872,1.067152,0.603864,0.783785,0.853587,0.339427,0.303487,engine_idling
6.374844,-1.567914,1.521851,0.824686,0.638564,-0.980181,0.744091,0.716382,0.112780,0.359252,0.471267,-0.381431,-0.296970,6.734886,1.613150,1.908345,1.226331,1.012896,0.800586,1.135073,1.085058,0.566626,0.736524,0.840529,0.338773,0.331627,engine_idling
5.639299,-1.449719,1.599619,0.812462,0.375926,-0.778505,0.639881,0.659504,0.394871,0.383915,0.340134,-0.233245,-0.113481,5.854566,1.731904,1.814770,1.023139,0.663374,0.819222,0.866187,0.861189,0.638940,0.609258,0.548850,0.352828,0.308453,engine_idling
6.070024,-1.607594,1.582064,0.859589,0.399499,-0.840960,0.630954,0.639992,0.331468,0.428148,0.332086,-0.259686,-0.192789,6.340177,1.746427,1.886161,1.133329,0.704784,0.764574,0.904410,0.917672,0.650262,0.701459,0.605482,0.322060,0.279404,engine_idling
5.290905,-1.226459,1.544976,0.965389,0.264110,-0.780435,0.579391,0.742360,0.266859,0.277408,0.422179,-0.291915,-0.275478,5.742381,1.408229,1.905023,1.331457,0.674152,0.716729,0.959272,1.086928,0.638862,0.644685,0.764971,0.328628,0.300052,engine_idling
4.519292,-0.771160,1.353930,1.071547,0.095367,-0.486402,0.414562,0.743187,0.270831,0.233672,0.419985,-0.200223,-0.241499,4.955923,1.172348,1.684118,1.422815,0.516862,0.541027,0.778230,1.057609,0.626801,0.596293,0.738501,0.354834,0.277924,engine_idling
6.291912,-1.751584,1.654775,0.868087,0.468885,-0.963332,0.694215,0.652316,0.315474,0.444831,0.330386,-0.253488,-0.265099,6.617417,1.794845,2.027989,1.209990,0.816236,0.799062,1.038588,0.997683,0.692713,0.786200,0.672440,0.313314,0.297874,engine_idling
6.296292,-1.772051,1.714593,0.848115,0.418575,-0.988451,0.751251,0.687310,0.303809,0.416319,0.311053,-0.236922,-0.215780,6.578379,1.835948,2.033327,1.139777,0.726719,0.866980,1.042863,0.973419,0.637313,0.720992,0.605424,0.336221,0.316499,engine_idling
6.314097,-1.781986,1.739422,0.795942,0.365880,-0.964780,0.801750,0.679931,0.266160,0.364410,0.312692,-0.201731,-0.188947,6.570833,1.833983,2.039880,1.078241,0.676753,0.876260,1.071991,0.942537,0.604007,0.639176,0.572380,0.341620,0.314440,engine_idling
6.303682,-1.694750,1.717699,0.806053,0.370678,-0.955056,0.834910,0.709550,0.241774,0.361040,0.322619,-0.200277,-0.224895,6.596969,1.738632,2.036939,1.107863,0.700220,0.837548,1.125133,1.014638,0.617307,0.667634,0.625624,0.326426,0.311435,engine_idling
6.264344,-1.698573,1.780861,0.854542,0.417117,-0.966035,0.843721,0.717706,0.255741,0.399934,0.372363,-0.242197,-0.250272,6.585463,1.710824,2.118967,1.177900,0.766722,0.828701,1.170134,1.050324,0.631715,0.727397,0.695431,0.319501,0.307868,engine_idling
6.231329,-1.720561,1.772306,0.867848,0.434243,-0.953630,0.767957,0.687137,0.253032,0.450385,0.361427,-0.258535,-0.283427,6.577694,1.693573,2.153632,1.237190,0.819325,0.784787,1.134754,1.037740,0.627007,0.799170,0.712657,0.331573,0.307315,engine_idling
6.130115,-1.647740,1.718800,0.841014,0.497207,-0.947169,0.722876,0.682633,0.294125,0.424097,0.377469,-0.267854,-0.266649,6.468499,1.648589,2.074625,1.189079,0.855249,0.795763,1.071126,1.013709,0.643067,0.764244,0.716848,0.319769,0.297986,engine_idling
6.053310,-1.646950,1.702673,0.848347,0.466448,-0.977650,0.711677,0.687974,0.289585,0.393073,0.388801,-0.268823,-0.294544,6.418481,1.627522,2.085296,1.224081,0.848855,0.816696,1.086193,1.051239,0.669709,0.758054,0.747279,0.317605,0.319782,engine_idling
